source_concept_code,source_concept_id,source_vocabulary_id,source_domain,source_concept_class_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,mapping_justification,mapping_tool,author_label,review_date,reviewer_name,reviewer_specialty,status,valid_start_date,valid_end_date,source_frequency
43576827,,EU1_Meds_OrdSyn,,,diphen50ivpb,,Maps to,exactMatch,1.0,40232454,diphenhydramine hydrochloride 50 MG/ML Injectable Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
448676622,,EU1_Meds_OrdSyn,,,NiCARdipine 40mg/200mL NS Premix Drip std*,,Maps to,exactMatch,1.0,40066867,Nicardipine Injectable Solution [Cardene IV],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
449151464,,EU1_Meds_OrdSyn,,,ANESfuros20i >>CLH,,Maps to,exactMatch,1.0,35603225,furosemide 10 MG/ML Injection,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
449270633,,EU1_Meds_OrdSyn,,,ANESmidaz5i,,Maps to,exactMatch,1.0,40064205,midazolam Injectable Solution,RxNorm,Drug,MAPPING VIA ITEM MEDICATION,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
44966139,,EU1_Meds_OrdSyn,,,Inova 4% topical pad,,Maps to,exactMatch,1.0,918935,benzoyl peroxide 40 MG/ML Medicated Pad [Inova],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
4538779^PW,,EU1_Meds_OrdSyn,,,d00170^62107-0028-32^387090,,Maps to,exactMatch,1.0,40224186,aspirin 325 MG Delayed Release Oral Tablet [Ecpirin],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
46340110^PW,,EU1_Meds_OrdSyn,,,d07473^00052-0119-06^859979,,Maps to,exactMatch,1.0,40164055,asenapine 10 MG Sublingual Tablet [Saphris],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
46340693^PW,,EU1_Meds_OrdSyn,,,d04363^43598-0479-90^861373,,Maps to,exactMatch,1.0,40166055,sevelamer carbonate 2400 MG Powder for Oral Suspension,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
46340891^PW,,EU1_Meds_OrdSyn,,,d00293^54569-2213-00^6902,,Maps to,exactMatch,1.0,35606547,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
465841724,,EU1_Meds_OrdSyn,,,Hecoria 5 mg oral capsule,,Maps to,exactMatch,1.0,42707648,tacrolimus 5 MG Oral Capsule [Hecoria],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
477449950,,EU1_Meds_OrdSyn,,,calcium gluconate 1 g/25 mL-NaCl 0.9% injectable solution,,Maps to,exactMatch,1.0,40233545,Calcium Gluconate 40 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
477450193,,EU1_Meds_OrdSyn,,,Cosopt PF 2.23%-0.68% ophthalmic solution,,Maps to,exactMatch,1.0,19047694,dorzolamide 20 MG/ML / Timolol 5 MG/ML Ophthalmic Solution [Cosopt],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
477450310,,EU1_Meds_OrdSyn,,,sodium bicarbonate 150 mEq/1150 mL-D5% intravenous solution,,Maps to,exactMatch,1.0,40238987,Sodium Bicarbonate 0.13 MEQ/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
4868469313^PW,,EU1_Meds_OrdSyn,,,d01164^49281-0625-15^158,,Maps to,exactMatch,1.0,36249520,influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Inje...,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
491453773,,EU1_Meds_OrdSyn,,,Oxecta 7.5 mg oral tablet,,Maps to,exactMatch,1.0,40240173,oxycodone hydrochloride 7.5 MG Oral Tablet [Oxecta],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
49831455^PW,,EU1_Meds_OrdSyn,,,d03129^63044-0401-01^685054,,Maps to,exactMatch,1.0,19125401,cholecalciferol 0.25 MG Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
49831480^PW,,EU1_Meds_OrdSyn,,,d07586^00005-1971-05^133,,Maps to,exactMatch,1.0,40173508,0.5 ML Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumo...,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
49831544^PW,,EU1_Meds_OrdSyn,,,d03984^65162-0061-06^900575,,Maps to,exactMatch,1.0,40171778,ritonavir 100 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
4991268^PW,,EU1_Meds_OrdSyn,,,d00652^24385-0320-63^1151094,,Maps to,exactMatch,1.0,19121909,glycerin 2100 MG Rectal Suppository,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
4991281^PW,,EU1_Meds_OrdSyn,,,d04043^44087-9070-01^351993,,Maps to,exactMatch,1.0,1543004,follitropin alfa 600 UNT/ML Injectable Solution [Gonal F],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5083808^PW,,EU1_Meds_OrdSyn,,,d04572^49502-0605-61^723732,,Maps to,exactMatch,1.0,42708519,formoterol fumarate 0.01 MG/ML Inhalation Solution [Perforomist],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
511998321,,EU1_Meds_OrdSyn,,,etravirine 25 mg oral tablet,,Maps to,exactMatch,1.0,42709025,etravirine 25 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168301,,EU1_Meds_OrdSyn,,,Microgestin 1/20 oral tablet,,Maps to,exactMatch,1.0,19079113,ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168302,,EU1_Meds_OrdSyn,,,fenofibrate 145 mg oral tablet,,Maps to,exactMatch,1.0,19112640,fenofibrate 145 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168388,,EU1_Meds_OrdSyn,,,Jantoven 2.5 mg oral tablet,,Maps to,exactMatch,1.0,40163536,warfarin sodium 2.5 MG Oral Tablet [Jantoven],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168719,,EU1_Meds_OrdSyn,,,Salex 6% topical lotion,,Maps to,exactMatch,1.0,965444,salicylic acid 60 MG/ML Topical Lotion [Salex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5278059^PW,,EU1_Meds_OrdSyn,,,d04765^75854-0102-24^1012233,,Maps to,exactMatch,1.0,40226545,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream [Ana-Lex],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
538333955,,EU1_Meds_OrdSyn,,,pertuzumab 420 mg/14 mL intravenous solution,,Maps to,exactMatch,1.0,42801289,14 ML pertuzumab 30 MG/ML Injection,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
538334018,,EU1_Meds_OrdSyn,,,"Children's Tylenol Meltaway 80 mg oral tablet, chewable",,Maps to,exactMatch,1.0,19127533,acetaminophen 80 MG Chewable Tablet [Tylenol],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
539782207,,EU1_Meds_OrdSyn,,,"Binosto 70 mg oral tablet, effervescent",,Maps to,exactMatch,1.0,42708738,alendronic acid 70 MG Effervescent Oral Tablet [Binosto],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
539783244,,EU1_Meds_OrdSyn,,,Hydrisalic 17% topical gel,,Maps to,exactMatch,1.0,42707375,salicylic acid 0.17 MG/MG Topical Gel [Hydrisalic],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
539783345,,EU1_Meds_OrdSyn,,,TraMADol Hydrochloride,,Maps to,exactMatch,1.0,1361248,tramadol hydrochloride 100 MG Oral Tablet,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5422131,,EU1_Meds_OrdSyn,,,desmopres 4i >>CLH,,Maps to,exactMatch,1.0,19135597,desmopressin acetate 0.004 MG/ML Injectable Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5521441^PW,,EU1_Meds_OrdSyn,,,d03400^63824-0072-18^214488,,Maps to,exactMatch,1.0,40237535,12 HR dextromethorphan hydrobromide 60 MG / guaifenesin 1200 MG Extended Release Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5617902391^PW,,EU1_Meds_OrdSyn,,,d01021^00904-5869-60^1483574,,Maps to,exactMatch,1.0,44784780,docusate sodium 100 MG Oral Tablet [DOK],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5617902695^PW,,EU1_Meds_OrdSyn,,,d08274^00037-6321-90^1048340,,Maps to,exactMatch,1.0,40232614,"hyoscyamine sulfate 0.12 MG / methenamine 81 MG / methylene blue 10.8 MG / phenyl salicylate 32.4 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urelle]",RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
57708638,,EU1_Meds_OrdSyn,,,Salex 6% topical shampoo,,Maps to,exactMatch,1.0,19125105,salicylic acid 60 MG/ML Medicated Shampoo [Salex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
584359383,,EU1_Meds_OrdSyn,,,brim-timos,,Maps to,exactMatch,1.0,40164139,brimonidine tartrate 2 MG/ML / timolol 5 MG/ML Ophthalmic Solution [Combigan],RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429325^PW,,EU1_Meds_OrdSyn,,,d04099^55111-0302-90^1100184,,Maps to,exactMatch,1.0,40239151,donepezil hydrochloride 23 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429616^PW,,EU1_Meds_OrdSyn,,,d01018^00224-1822-03^8928,,Maps to,exactMatch,1.0,40235823,psyllium 3400 MG Powder for Oral Suspension [Konsyl],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429870^PW,,EU1_Meds_OrdSyn,,,d01002^50458-0346-60^968925,,Maps to,exactMatch,1.0,40221273,amylase 83900 UNT / lipase 21000 UNT / protease 54700 UNT Delayed Release Oral Capsule [Pancreaze],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62535613,,EU1_Meds_OrdSyn,,,ranol500t >>CLH,,Maps to,exactMatch,1.0,1337111,12 HR ranolazine 500 MG Extended Release Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6317929547^PW,,EU1_Meds_OrdSyn,,,d00555^00062-1411-01^7514,,Maps to,exactMatch,1.0,19127921,{28 (norethindrone 0.35 MG Oral Tablet) } Pack,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6317929781^PW,,EU1_Meds_OrdSyn,,,d03145^52747-0902-60^1087405,,Maps to,exactMatch,1.0,42901768,calcium pantothenate 10 MG / copper sulfate 0.8 MG / ferrous fumarate 162 MG / folic acid 1 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / polysaccharide iron complex 115 MG / pyridoxine hydrochloride 5 MG / riboflavin 6 MG / sodium ascorbate 200...,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
67157926^PW,,EU1_Meds_OrdSyn,,,d07697^68180-0894-13^1013629,,Maps to,exactMatch,1.0,40228843,{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG / levomefolate calcium 0.451 MG Oral Tablet) / 4 (levomefolate calcium 0.451 MG Oral Tablet) } Pack,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
67158032^PW,,EU1_Meds_OrdSyn,,,d04399^16714-0769-01^584414,,Maps to,exactMatch,1.0,922806,nystatin 100 UNT/MG Topical Powder,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
67158224^PW,,EU1_Meds_OrdSyn,,,d07137^00597-0355-56^1546356,,Maps to,exactMatch,1.0,40228162,dabigatran etexilate 75 MG Oral Capsule [Pradaxa],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6992126^PW,,EU1_Meds_OrdSyn,,,d06901^66977-0100-05^1012594,,Maps to,exactMatch,1.0,40226971,lidocaine hydrochloride 20 MG/ML Topical Spray [Regenecare],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6992166^PW,,EU1_Meds_OrdSyn,,,d00769^63717-0265-04^731163,,Maps to,exactMatch,1.0,1157101,pseudoephedrine tannate 10 MG/ML Oral Suspension [Nasofed],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
72675834^PW,,EU1_Meds_OrdSyn,,,d00992^00259-0501-16^999961,,Maps to,exactMatch,1.0,40224945,glycopyrrolate 0.2 MG/ML Oral Solution [Cuvposa],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
75357096,,EU1_Meds_OrdSyn,,,aliskiren 300 mg oral tablet,,Maps to,exactMatch,1.0,40226406,aliskiren 300 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
777251653^PW,,EU1_Meds_OrdSyn,,,d08140^50419-0251-01^1439889,,Maps to,exactMatch,1.0,44506640,riociguat 1 MG Oral Tablet [Adempas],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8237352^PW,,EU1_Meds_OrdSyn,,,d04362^10432-0280-01^747229,,Maps to,exactMatch,1.0,19004834,copper gluconate 2 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8237861^PW,,EU1_Meds_OrdSyn,,,d00772^12333-9080-05^1000992,,Maps to,exactMatch,1.0,40225159,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
87098096^PW,,EU1_Meds_OrdSyn,,,d04217^00186-0540-14^1012707,,Maps to,exactMatch,1.0,40226835,1.7 ML epinephrine 0.005 MG/ML / prilocaine hydrochloride 40 MG/ML Cartridge [Citanest Forte],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
87098551^PW,,EU1_Meds_OrdSyn,,,d07730^58016-1028-01^834040,,Maps to,exactMatch,1.0,19133859,penicillin V potassium 50 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
873506529^PW,,EU1_Meds_OrdSyn,,,d07941^59676-0701-01^1364504,,Maps to,exactMatch,1.0,43012521,bedaquiline 100 MG Oral Tablet [Sirturo],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
874200815,,EU1_Meds_OrdSyn,,,prega150c,,Maps to,exactMatch,1.0,19112670,pregabalin 150 MG Oral Capsule,RxNorm,Drug,MAPPING VIA ITEM MEDICATION USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
88752039,,EU1_Meds_OrdSyn,,,Differin 0.3% topical gel,,Maps to,exactMatch,1.0,981805,adapalene 0.003 MG/MG Topical Gel [Differin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
88752796,,EU1_Meds_OrdSyn,,,eculizumab 10 mg/mL intravenous solution,,Maps to,exactMatch,1.0,19125642,30 ML eculizumab 10 MG/ML Injection,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
88752902,,EU1_Meds_OrdSyn,,,ifosfamide 50 mg/mL intravenous solution,,Maps to,exactMatch,1.0,19078467,Ifosfamide 50 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
905174419,,EU1_Meds_OrdSyn,,,tobramycin 75 mg/mL inhalation solution,,Maps to,exactMatch,1.0,42901769,tobramycin 75 MG/ML Inhalation Solution,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9088025587^PW,,EU1_Meds_OrdSyn,,,d03137^00005-5568-19^1442442,,Maps to,exactMatch,1.0,44507487,calcium carbonate 1500 MG / cholecalciferol 800 UNT Chewable Tablet [Caltrate Plus D],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9423575237^PW,,EU1_Meds_OrdSyn,,,d08362^00597-0155-61^1651272,,Maps to,exactMatch,1.0,46233864,60 ACTUAT olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Inhalation Spray [Stiolto],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9432186,,EU1_Meds_OrdSyn,,,Men-phor 0.5%-0.5% topical lotion,,Maps to,exactMatch,1.0,19123038,camphor 5 MG/ML / menthol 5 MG/ML Topical Lotion [Men-phor],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
966462205^PW,,EU1_Meds_OrdSyn,,,d03827^50580-0782-24^20610,,Maps to,exactMatch,1.0,40226001,cetirizine hydrochloride 10 MG Disintegrating Oral Tablet [Zyrtec],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10012170835^PW,,EU1_Meds_OrdSyn,,,d00497^69176-0011-01^484348,,Maps to,exactMatch,1.0,1560305,omega-3 acid ethyl esters (USP),RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10012171285^PW,,EU1_Meds_OrdSyn,,,d08379^61874-0170-08^1667661,,Maps to,exactMatch,1.0,35604603,{1 (cariprazine 1.5 MG Oral Capsule [Vraylar]) / 6 (cariprazine 3 MG Oral Capsule [Vraylar]) } Pack [Vraylar 1.5/3 Mixed Pack],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10417268083^PW,,EU1_Meds_OrdSyn,,,d08414^50474-0770-66^1739750,,Maps to,exactMatch,1.0,35604920,brivaracetam 100 MG Oral Tablet [Briviact],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10504264^PW,,EU1_Meds_OrdSyn,,,d04286^68012-0495-90^749802,,Maps to,exactMatch,1.0,19129527,fenofibrate 120 MG Oral Tablet [Fenoglide],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10504271^PW,,EU1_Meds_OrdSyn,,,d03804^10370-0176-11^903879,,Maps to,exactMatch,1.0,40173466,24 HR fluvoxamine maleate 150 MG Extended Release Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10547291407^PW,,EU1_Meds_OrdSyn,,,d08383^72511-0770-01^1801322,,Maps to,exactMatch,1.0,36249651,3.5 ML evolocumab 120 MG/ML Cartridge [Repatha],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10607833855^PW,,EU1_Meds_OrdSyn,,,d01164^70461-0018-03^168,,Maps to,exactMatch,1.0,35201915,0.5 ML influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2018-2019],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10803339063^PW,,EU1_Meds_OrdSyn,,,d08274^00178-0513-01^1037297,,Maps to,exactMatch,1.0,40232628,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Utira]",RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
108201186,,EU1_Meds_OrdSyn,,,Sinus and Allergy PE 4 mg-10 mg oral tablet,,Maps to,exactMatch,1.0,40243528,Chlorpheniramine Maleate 4 MG / Phenylephrine Hydrochloride 10 MG Oral Tablet [Rx-Act Sinus & Allergy PE],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
108201502,,EU1_Meds_OrdSyn,,,amlodipine-olmesartan 10 mg-20 mg oral tablet,,Maps to,exactMatch,1.0,19127430,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
108202579,,EU1_Meds_OrdSyn,,,Isentress 400 mg oral tablet,,Maps to,exactMatch,1.0,1712912,raltegravir 400 MG Oral Tablet [Isentress],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
110430014^PW,,EU1_Meds_OrdSyn,,,d03416^00574-1103-16^1112220,,Maps to,exactMatch,1.0,40239780,chlorpheniramine maleate 0.8 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
110430096^PW,,EU1_Meds_OrdSyn,,,d03381^52083-0056-01^824600,,Maps to,exactMatch,1.0,19133047,guaifenesin 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11071274885^PW,,EU1_Meds_OrdSyn,,,d03827^70677-0014-01^1014673,,Maps to,exactMatch,1.0,40228203,cetirizine hydrochloride 1 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11071274931^PW,,EU1_Meds_OrdSyn,,,d04283^00173-0753-00^1869712,,Maps to,exactMatch,1.0,36250124,fluticasone furoate 0.0275 MG/ACTUAT Metered Dose Nasal Spray [Veramyst],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11184013391^PW,,EU1_Meds_OrdSyn,,,d03242^16714-0359-04^214558,,Maps to,exactMatch,1.0,42874269,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Falmina 28 Day],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
1146729319,,EU1_Meds_OrdSyn,,,nintedanib 100 mg oral capsule,,Maps to,exactMatch,1.0,45775399,nintedanib 100 MG Oral Capsule,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11820352453^PW,,EU1_Meds_OrdSyn,,,d08582^78112-0801-22^1045538,,Maps to,exactMatch,1.0,40229440,benzocaine 6 MG / dextromethorphan hydrobromide 5 MG / menthol 10 MG Oral Lozenge [Chloraseptic Sore Throat + Cough],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11820353649^PW,,EU1_Meds_OrdSyn,,,d08539^69656-0103-30^1918231,,Maps to,exactMatch,1.0,1593872,niraparib 100 MG Oral Capsule [Zejula],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
11973070545^PW,,EU1_Meds_OrdSyn,,,d04035^54092-0468-01^1927630,,Maps to,exactMatch,1.0,1592939,3-Bead 24 HR amphetamine aspartate 3.125 MG / amphetamine sulfate 3.125 MG / dextroamphetamine saccharate 3.125 MG / dextroamphetamine sulfate 3.125 MG Extended Release Oral Capsule [Mydayis],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
