source_concept_code,source_description,fca_concept_id,reason,intent
742133485,Time Frame,C0000.00,no_clinical_attributes,
742133486,Time Frame,C0000.00,no_clinical_attributes,
742133487,Time Frame,C0000.00,no_clinical_attributes,
742133488,Time Frame,C0000.00,no_clinical_attributes,
742133489,Time Frame,C0000.00,no_clinical_attributes,
742133490,Time Frame,C0000.00,no_clinical_attributes,
742133491,Time Frame,C0000.00,no_clinical_attributes,
742133492,Time Frame,C0000.00,no_clinical_attributes,
742133493,Time Frame,C0000.00,no_clinical_attributes,
742133494,Time Frame,C0000.00,no_clinical_attributes,
742133495,Time Frame,C0000.00,no_clinical_attributes,
742133496,Time Frame,C0000.00,no_clinical_attributes,
742133497,Time Frame,C0000.00,no_clinical_attributes,
742133498,Time Frame,C0000.00,no_clinical_attributes,
742133499,Time Frame,C0000.00,no_clinical_attributes,
742133500,Time Frame,C0000.00,no_clinical_attributes,
742133501,Time Frame,C0000.00,no_clinical_attributes,
742133502,Time Frame,C0000.00,no_clinical_attributes,
742133503,Time Frame,C0000.00,no_clinical_attributes,
742133504,Time Frame,C0000.00,no_clinical_attributes,
742133505,Time Frame,C0000.00,no_clinical_attributes,
742133506,Time Frame,C0000.00,no_clinical_attributes,
742133507,Time Frame,C0000.00,no_clinical_attributes,
742133508,Time Frame,C0000.00,no_clinical_attributes,
742133509,Time Frame,C0000.00,no_clinical_attributes,
742133510,Time Frame,C0000.00,no_clinical_attributes,
742133511,Time Frame,C0000.00,no_clinical_attributes,
742133512,Time Frame,C0000.00,no_clinical_attributes,
742133513,Time Frame,C0000.00,no_clinical_attributes,
742133514,Time Frame,C0000.00,no_clinical_attributes,
742133515,Time Frame,C0000.00,no_clinical_attributes,
742133516,Time Frame,C0000.00,no_clinical_attributes,
742133517,Time Frame,C0000.00,no_clinical_attributes,
742133518,Time Frame,C0000.00,no_clinical_attributes,
742133519,Time Frame,C0000.00,no_clinical_attributes,
742133520,Time Frame,C0000.00,no_clinical_attributes,
742133521,Time Frame,C0000.00,no_clinical_attributes,
742133522,Time Frame,C0000.00,no_clinical_attributes,
742133523,Time Frame,C0000.00,no_clinical_attributes,
742133524,Time Frame,C0000.00,no_clinical_attributes,
742133525,Time Frame,C0000.00,no_clinical_attributes,
742133526,Time Frame,C0000.00,no_clinical_attributes,
742133527,Time Frame,C0000.00,no_clinical_attributes,
742133528,Time Frame,C0000.00,no_clinical_attributes,
742133529,Time Frame,C0000.00,no_clinical_attributes,
742133530,Time Frame,C0000.00,no_clinical_attributes,
742133531,Time Frame,C0000.00,no_clinical_attributes,
742133532,Time Frame,C0000.00,no_clinical_attributes,
742133533,Time Frame,C0000.00,no_clinical_attributes,
742133534,Time Frame,C0000.00,no_clinical_attributes,
742133535,Time Frame,C0000.00,no_clinical_attributes,
742133536,Time Frame,C0000.00,no_clinical_attributes,
742133537,Time Frame,C0000.00,no_clinical_attributes,
742133538,Time Frame,C0000.00,no_clinical_attributes,
742133539,Time Frame,C0000.00,no_clinical_attributes,
742133540,Time Frame,C0000.00,no_clinical_attributes,
742133541,Time Frame,C0000.00,no_clinical_attributes,
742133542,Time Frame,C0000.00,no_clinical_attributes,
742133543,Time Frame,C0000.00,no_clinical_attributes,
742133544,Time Frame,C0000.00,no_clinical_attributes,
742133545,Time Frame,C0000.00,no_clinical_attributes,
742133546,Time Frame,C0000.00,no_clinical_attributes,
742133547,Time Frame,C0000.00,no_clinical_attributes,
742133548,Time Frame,C0000.00,no_clinical_attributes,
742133549,Time Frame,C0000.00,no_clinical_attributes,
742133550,Time Frame,C0000.00,no_clinical_attributes,
742133551,Time Frame,C0000.00,no_clinical_attributes,
742134000,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134001,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134002,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134003,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134004,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134005,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134006,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134007,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134008,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134009,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134010,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134011,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134012,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134013,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134014,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134015,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134016,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134017,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134018,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134019,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134020,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134021,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134022,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134023,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134024,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134025,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134026,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134027,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134028,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134029,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134030,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134031,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134032,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134033,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134034,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134035,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134036,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134037,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134038,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134039,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134040,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134041,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134042,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134043,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134044,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134045,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134046,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134047,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134048,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134049,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134050,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134051,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134052,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134053,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134054,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134055,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134056,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134057,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134058,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134059,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134060,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134061,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134062,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134063,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134064,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134065,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134066,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134067,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134068,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134069,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134070,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134071,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134072,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134073,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134074,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134075,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134076,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134077,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134078,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134079,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134080,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134081,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134082,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134083,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134084,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134085,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134086,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134087,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134088,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134089,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134090,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134091,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134092,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134093,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134094,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134095,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134096,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134097,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134098,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134099,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134100,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134101,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134102,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134103,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134104,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134105,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134106,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134107,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134108,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134109,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134110,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134111,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134112,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134113,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134114,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134115,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134116,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134117,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134118,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134119,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134120,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134121,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134122,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134123,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134124,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134125,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134126,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134127,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134128,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134129,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134130,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134131,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134132,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134133,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134134,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134135,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134136,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134137,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134138,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134139,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134140,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134141,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134142,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134143,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134144,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134145,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134146,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134147,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134148,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134149,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134150,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134151,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134152,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134153,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134154,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134155,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134156,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134157,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134158,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134159,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134160,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134161,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134162,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134163,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134164,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134165,Strategies/Barriers,C0000.00,no_clinical_attributes,
742134166,Strategies/Barriers,C0000.00,no_clinical_attributes,
742135500,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135501,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135502,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135503,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135504,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135505,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135506,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135507,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135508,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135509,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135510,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135511,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135512,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135513,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135514,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135515,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135516,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135517,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135518,Progress/Outcomes,C0000.00,no_clinical_attributes,
742135519,Progress/Outcomes,C0000.00,no_clinical_attributes,
