source_concept_code,source_description,decision,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_code,predicate_id,confidence,domain_id,qualifier_concept_id,qualifier_concept_name,qualifier_relationship_id,mapping_justification,needs_source_data,mapping_tool,reviewer_name,reviewer_type,review_date
1180101970,SVC O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,SVC O2 saturation — superior vena cava is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101971,HSVC O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,HSVC O2 saturation — high superior vena cava is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101972,MSVC O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,MSVC O2 saturation — mid superior vena cava is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101973,LSVC O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,LSVC O2 saturation — low superior vena cava is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101974,RSVC O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,RSVC O2 saturation — right superior vena cava is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101975,RART O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,RART O2 saturation — right artery is an arterial site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101976,VEN O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,VEN O2 saturation — generic venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101977,SYSV O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,SYSV O2 saturation — systemic venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101978,GLEN O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,GLEN O2 saturation — Glenn shunt drains to venous circulation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101979,BLAL O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,BLAL O2 saturation — Blalock shunt connects to venous-side circulation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101980,VENV O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,VENV O2 saturation — venous ventricle site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101981,COMV O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,COMV O2 saturation — common ventricle (mixed venous blood).,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101982,C/S O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,"C/S O2 saturation — coronary sinus, mixed but arterial-adjacent.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101983,UTERINE ARTERY O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,broadMatch,0.7,Measurement,,,,Uterine artery O2 saturation — no site-specific standard concept; broadMatch to generic O2 sat measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101984,UTERINE VEIN O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,broadMatch,0.7,Measurement,,,,Uterine vein O2 saturation — no site-specific standard concept; broadMatch to generic O2 sat measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101985,CUFF O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,broadMatch,0.7,Measurement,,,,Cuff O2 saturation — no site-specific standard concept; broadMatch to generic O2 sat measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101986,INNV O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,broadMatch,0.7,Measurement,,,,"INNV O2 saturation — innominate vein, no site-specific standard concept; broadMatch to generic O2 sat measurement.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101987,ART O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,ART O2 saturation — generic arterial site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101988,Subcutaneous O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,broadMatch,0.7,Measurement,,,,Subcutaneous O2 saturation — no site-specific standard concept; broadMatch to generic O2 sat measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101989,SPO2 O2 SATURATION,map,4020553,Oxygen saturation measurement,SNOMED,104847001,exactMatch,0.95,Measurement,,,,SPO2 O2 saturation — peripheral pulse oximetry; maps_to SNOMED Oxygen saturation measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101990,VENT O2 SATURATION,map,40483144,Intracardiac oxygen saturation,SNOMED,442381003,broadMatch,0.8,Measurement,,,,VENT O2 saturation — ventricle is an intracardiac site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101991,ATRM O2 SATURATION,map,40483144,Intracardiac oxygen saturation,SNOMED,442381003,broadMatch,0.8,Measurement,,,,ATRM O2 saturation — atrium is an intracardiac site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101992,HEPV O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,HEPV O2 saturation — hepatic vein is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101993,RIJ O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,RIJ O2 saturation — right internal jugular is a venous site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101994,LCA O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,LCA O2 saturation — left coronary artery is an arterial site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101995,RCA O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,RCA O2 saturation — right coronary artery is an arterial site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101996,VV O2 SATURATION,map,40483108,Venous oxygen saturation,SNOMED,442349007,broadMatch,0.8,Measurement,,,,VV O2 saturation — venous vessel site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101997,Azygos O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,Azygos O2 saturation — azygos vessel site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101998,PT O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,PT O2 saturation — pulmonary trunk carries deoxygenated blood but is arterial anatomically.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180101999,INNA O2 SATURATION,map,40483579,Arterial oxygen saturation,SNOMED,442476006,broadMatch,0.8,Measurement,,,,INNA O2 saturation — innominate artery is an arterial site.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102000,Shunt O2 SATURATION,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,broadMatch,0.65,Measurement,,,,Shunt O2 saturation — shunt blood is typically mixed; relatedMatch to Mixed venous oxygen saturation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102001,Zero O2 SATURATION,skip,,,,,broadMatch,,,,,,"Zero O2 saturation reference from XPER hemodynamic system; system calibration, not clinical.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102002,CAL O2 SATURATION,skip,,,,,broadMatch,,,,,,"CAL O2 saturation reference from XPER hemodynamic system; system calibration, not clinical.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102026,Stage,flag,,,,,broadMatch,,,,,,"Stress test stage number (numeric, 0-15); captures exercise protocol stage but no exact LOINC/SNOMED concept for stress test stage number.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102027,BP,map,4326744,Blood pressure,SNOMED,75367002,exactMatch,0.9,Measurement,,,,Blood pressure during stress test; exactMatch to SNOMED Blood pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102028,Heart Rate,map,3027018,Heart rate,LOINC,8867-4,exactMatch,0.95,Measurement,,,,Heart rate during stress test; maps_to SNOMED Heart rate.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102029,Metabolic Equivalents,map,44782837,Metabolic equivalent of task,SNOMED,698834005,exactMatch,0.9,Measurement,,,,Metabolic equivalents (METS) during stress test; exactMatch to SNOMED Metabolic equivalent of task.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102030,O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,exactMatch,0.95,Measurement,,,,O2 saturation during stress test; maps_to SNOMED Oxygen saturation measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102031,Grade %,flag,,,,,broadMatch,,,,,,Stress test treadmill grade percentage (0-100%); represents treadmill incline during exercise protocol; no exact LOINC/SNOMED concept for treadmill grade.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102032,Rate Pressure Product,flag,,,,,broadMatch,,,,,,Rate pressure product (HR x SBP) during stress test; derived hemodynamic parameter; no standard LOINC/SNOMED concept for rate-pressure product.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102038,TIMI Risk Score (Calculated),flag,,,,,broadMatch,,,,,,TIMI Risk Score (calculated); no standard LOINC or SNOMED concept for TIMI risk score in OMOP vocabulary.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102064,Dummy Flo,skip,,,,,broadMatch,,,,,,Test/placeholder flowsheet row (Dummy Flo); not a clinical measurement.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102065,AO Systolic,map,4152194,Systolic blood pressure,SNOMED,271649006,narrowMatch,0.8,Measurement,,,,AO Systolic from SENSIS cath lab; aortic systolic is the reference for systolic BP; narrowMatch to Systolic blood pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102066,AO Diastolic,map,4154790,Diastolic blood pressure,SNOMED,271650006,narrowMatch,0.8,Measurement,,,,AO Diastolic from SENSIS cath lab; aortic diastolic is the reference for diastolic BP; narrowMatch to Diastolic blood pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102067,AO Mean Arterial,map,4239021,Mean blood pressure,SNOMED,6797001,narrowMatch,0.8,Measurement,,,,AO Mean Arterial from SENSIS cath lab; aortic MAP is the gold standard for mean arterial pressure; narrowMatch to Mean blood pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102068,PA Systolic,map,4353611,Pulmonary artery pressure,SNOMED,250767002,narrowMatch,0.85,Measurement,,,,PA Systolic from SENSIS cath lab; narrowMatch to Pulmonary artery pressure — systolic component.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102069,PA Diastolic,map,4353611,Pulmonary artery pressure,SNOMED,250767002,narrowMatch,0.85,Measurement,,,,PA Diastolic from SENSIS cath lab; narrowMatch to Pulmonary artery pressure — diastolic component.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102070,PA Mean Arterial,map,4353611,Pulmonary artery pressure,SNOMED,250767002,narrowMatch,0.85,Measurement,,,,PA Mean Arterial — SENSIS HEMO pulmonary artery mean pressure during cardiac catheterization.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102071,RA Systolic,map,21490682,Right atrial pressure Systolic,LOINC,60998-2,exactMatch,0.9,Measurement,,,,RA Systolic — SENSIS HEMO right atrial systolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102072,RA Diastolic,map,21490681,Right atrial pressure Diastolic,LOINC,60997-4,exactMatch,0.9,Measurement,,,,RA Diastolic — SENSIS HEMO right atrial diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102073,RA Mean,map,4174753,Mean right atrial pressure,SNOMED,276775004,exactMatch,0.9,Measurement,,,,RA Mean — SENSIS HEMO mean right atrial pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102074,RV Systolic,map,4174434,Right ventricular pressure,SNOMED,276756009,narrowMatch,0.85,Measurement,,,,RV Systolic — SENSIS HEMO right ventricular systolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102075,RV Diastolic,map,4174434,Right ventricular pressure,SNOMED,276756009,narrowMatch,0.85,Measurement,,,,RV Diastolic — SENSIS HEMO right ventricular diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102076,RV End Diastolic,map,4174434,Right ventricular pressure,SNOMED,276756009,narrowMatch,0.85,Measurement,,,,RV End Diastolic — SENSIS HEMO right ventricular end-diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102077,LV Systolic,map,4171265,Left ventricular pressure,SNOMED,276769008,narrowMatch,0.85,Measurement,,,,LV Systolic — SENSIS HEMO left ventricular systolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102078,LV Diastolic,map,4171265,Left ventricular pressure,SNOMED,276769008,narrowMatch,0.85,Measurement,,,,LV Diastolic — SENSIS HEMO left ventricular diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102079,LV End Diastolic,map,4171265,Left ventricular pressure,SNOMED,276769008,narrowMatch,0.85,Measurement,,,,LV End Diastolic — SENSIS HEMO left ventricular end-diastolic pressure (LVEDP).,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102080,LA Systolic,map,4171262,Left atrial pressure,SNOMED,276760007,narrowMatch,0.85,Measurement,,,,LA Systolic — SENSIS HEMO left atrial systolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102081,LA Diastolic,map,4171262,Left atrial pressure,SNOMED,276760007,narrowMatch,0.85,Measurement,,,,LA Diastolic — SENSIS HEMO left atrial diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102082,LA Mean,map,4171262,Left atrial pressure,SNOMED,276760007,narrowMatch,0.85,Measurement,,,,LA Mean — SENSIS HEMO left atrial mean pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102083,IVC Systolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,IVC Systolic — SENSIS HEMO inferior vena cava systolic pressure. No specific IVC concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102084,IVC Diastolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,IVC Diastolic — SENSIS HEMO inferior vena cava diastolic pressure. No specific IVC concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102085,IVC Mean,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,IVC Mean — SENSIS HEMO inferior vena cava mean pressure. No specific IVC concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102086,MV Systolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,MV Systolic — SENSIS HEMO mitral valve systolic pressure. No specific MV pressure concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102087,MV Diastolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,MV Diastolic — SENSIS HEMO mitral valve diastolic pressure. No specific MV pressure concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102088,MV End Diastolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,MV End Diastolic — SENSIS HEMO mitral valve end-diastolic pressure. No specific MV pressure concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102089,PCW Systolic,map,4040920,Pulmonary artery wedge pressure,SNOMED,118433006,narrowMatch,0.85,Measurement,,,,PCW Systolic — SENSIS HEMO pulmonary capillary wedge systolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102090,PCW Diastolic,map,4040920,Pulmonary artery wedge pressure,SNOMED,118433006,narrowMatch,0.85,Measurement,,,,PCW Diastolic — SENSIS HEMO pulmonary capillary wedge diastolic pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102091,PCW Mean,map,4040920,Pulmonary artery wedge pressure,SNOMED,118433006,narrowMatch,0.85,Measurement,,,,PCW Mean — SENSIS HEMO pulmonary capillary wedge mean pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102092,PV Systolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,PV Systolic — SENSIS HEMO pulmonary valve systolic pressure. No specific PV pressure concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180102093,PV Diastolic,map,4064486,Intracardiac pressure,SNOMED,165077006,narrowMatch,0.8,Measurement,,,,PV Diastolic — SENSIS HEMO pulmonary valve diastolic pressure. No specific PV pressure concept; mapped to intracardiac pressure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
